EndNodes_1,EndNodes_2,Weight
1700029G01Rik,Ifngr1,1
1700029G01Rik,Ikzf2,1
1700029G01Rik,Klf11,1
1700029G01Rik,Limd1,1
1700029G01Rik,Lrp4,1
1700029G01Rik,Pcbp3,-1
1700029G01Rik,Per3,1
1700029G01Rik,Ppara,1
1700029G01Rik,Prkd1,-1
1700029G01Rik,Ptpn14,1
1700029G01Rik,Ptprk,-1
1700029G01Rik,Rab27a,1
1700029G01Rik,Tbx1,-1
1700029G01Rik,Traf5,1
1700029G01Rik,Txn1,-1
1700029G01Rik,Wnt3,1
1700037H04Rik,Zfp238,1
1700040I03Rik,Actl6a,1
1700040I03Rik,Exosc6,1
1700040I03Rik,Lsm2,1
1700040I03Rik,Syncrip,1
1700052N19Rik,Birc5,1
1700052N19Rik,Cdk11b,1
1700052N19Rik,Cenpf,1
1700052N19Rik,E2f7,1
1700052N19Rik,E2f8,1
1700052N19Rik,Foxm1,1
1700052N19Rik,Hist1h2ad,1
1700052N19Rik,Hist1h2ae,1
1700052N19Rik,Hist1h2ag,1
1700052N19Rik,Hist1h2ak,1
1700052N19Rik,Nup35,1
1700052N19Rik,Taf6,1
1700054N08Rik,Asf1b,1
1700054N08Rik,Atad2,1
1700054N08Rik,Birc5,1
1700054N08Rik,Ccna2,1
1700054N08Rik,Ccnb1,1
1700054N08Rik,Cdc45,1
1700054N08Rik,Cdk1,1
1700054N08Rik,Cenpf,1
1700054N08Rik,Cenpk,1
1700054N08Rik,Chek2,1
1700054N08Rik,Ckap2,1
1700054N08Rik,E2f8,1
1700054N08Rik,Foxm1,1
1700054N08Rik,H2afx,1
1700054N08Rik,H2afz,1
1700054N08Rik,Hint1,1
1700054N08Rik,Hist1h2ab,1
1700054N08Rik,Hist1h2ad,1
1700054N08Rik,Hist1h2ae,1
1700054N08Rik,Hist1h2af,1
1700054N08Rik,Hist1h2an,1
1700054N08Rik,Iqgap3,1
1700054N08Rik,Mlf1ip,1
1700054N08Rik,Pih1d1,1
1700054N08Rik,Pmf1,1
1700054N08Rik,Taf9,1
1700054N08Rik,Tcf19,1
1700054N08Rik,Top2a,1
1700054N08Rik,Tyms,1
1700054N08Rik,Uhrf1,1
1700097N02Rik,Atad2,1
1700097N02Rik,Aurkb,1
1700097N02Rik,Birc5,1
1700097N02Rik,Brip1,1
1700097N02Rik,Cbx5,1
1700097N02Rik,Ccna2,1
1700097N02Rik,Ccnb1,1
1700097N02Rik,Cenpf,1
1700097N02Rik,Cenpk,1
1700097N02Rik,Ckap2,1
1700097N02Rik,Depdc1a,1
