EndNodes_1,EndNodes_2,Weight
1600016N20Rik,Nipsnap1,1
1600016N20Rik,Npw,1
1600016N20Rik,Nudt14,1
1600016N20Rik,Phf16,1
1600016N20Rik,Pigw,1
1600016N20Rik,Plch2,1
1600016N20Rik,Plin5,1
1600016N20Rik,Plxnb1,1
1600016N20Rik,Pm20d1,1
1600016N20Rik,Ppap2c,1
1600016N20Rik,Ppp1r9a,1
1600016N20Rik,Prkcz,1
1600016N20Rik,Psd4,1
1600016N20Rik,Rap1gap2,1
1600016N20Rik,Rapgefl1,1
1600016N20Rik,Rce1,1
1600016N20Rik,Rhbdl2,1
1600016N20Rik,Rnf128,1
1600016N20Rik,Rnf180,1
1600016N20Rik,Rorc,1
1600016N20Rik,Rps6ka6,1
1600016N20Rik,Samd12,1
1600016N20Rik,Serinc2,1
1600016N20Rik,Sgk2,1
1600016N20Rik,Shh,1
1600016N20Rik,Slc34a1,1
1600016N20Rik,Slc44a3,1
1600016N20Rik,Sox15,1
1600016N20Rik,Sprr1a,1
1600016N20Rik,Syt16,1
1600016N20Rik,Sytl1,1
1600016N20Rik,Tfcp2l1,1
1600016N20Rik,Tjp3,1
1600016N20Rik,Tmem146,1
1600016N20Rik,Tmem51,1
1600016N20Rik,Tmem79,1
1600016N20Rik,Tmem8,1
1600016N20Rik,Tmprss13,1
1600016N20Rik,Tmprss2,1
1600016N20Rik,Tnk2,1
1600016N20Rik,Trim62,1
1600016N20Rik,Trim68,1
1600016N20Rik,Tspan15,1
1600016N20Rik,Ttc12,1
1600016N20Rik,Ttc22,1
1600016N20Rik,Yars2,1
1600016N20Rik,Yipf2,1
1600016N20Rik,Zfand1,1
1600016N20Rik,Zfp612,1
1600021P15Rik,Dnajb6,1
1600021P15Rik,Zfp281,1
1600029D21Rik,Atp2b4,-1
1600029D21Rik,C1qtnf1,-1
1600029D21Rik,Cav1,-1
1600029D21Rik,Cdh1,1
1600029D21Rik,Csdc2,-1
1600029D21Rik,Elf3,1
1600029D21Rik,Epb4.1l4b,1
1600029D21Rik,Epcam,1
1600029D21Rik,Ephx2,1
1600029D21Rik,Esrp2,1
1600029D21Rik,Fhl1,-1
1600029D21Rik,Foxa1,1
1600029D21Rik,Foxq1,1
1600029D21Rik,Gata3,1
1600029D21Rik,Ikzf2,1
1600029D21Rik,Irf6,1
1600029D21Rik,Mbnl3,1
1600029D21Rik,Mst1,1
1600029D21Rik,Ripk4,1
1600029D21Rik,Shh,1
1600029D21Rik,Tox2,1
1600029D21Rik,Trpv4,1
1700001D01Rik,Caprin1,1
1700001L05Rik,Bclaf1,1
1700001L05Rik,Crebzf,1
1700001L05Rik,Ctnnd1,1
1700001L05Rik,Ubap2,1
1700003G13Rik,Celsr2,1
1700003G13Rik,Ell3,1
1700003G13Rik,Esrra,1
1700003G13Rik,Fgfr3,1
1700003G13Rik,Grb7,1
1700003G13Rik,Grhl2,1
1700003G13Rik,Hes2,1
1700003G13Rik,Hoxb7,1
1700003G13Rik,Hoxd3,1
1700003G13Rik,Kctd1,1
1700003G13Rik,Nrarp,1
1700003G13Rik,Ovol1,1
1700003G13Rik,Pkhd1,1
1700003G13Rik,Rorc,1
1700003G13Rik,Rxra,1
1700003G13Rik,Sap30,1
1700003G13Rik,Sigirr,1
1700003G13Rik,Zbtb17,1
1700003G13Rik,Zfp612,1
1700003M07Rik,Ank2,1
1700003M07Rik,Cbfa2t3,1
1700003M07Rik,Chrdl1,1
1700003M07Rik,Ebf4,1
1700003M07Rik,Fgf7,1
1700003M07Rik,Fli1,1
1700003M07Rik,Foxf2,1
1700003M07Rik,Gli1,1
1700003M07Rik,Mettl3,-1
1700003M07Rik,Nfatc4,1
1700003M07Rik,Ptch1,1
1700003M07Rik,Smyd2,-1
1700003M07Rik,Tbx4,1
1700007K13Rik,Rdx,-1
1700007L15Rik,Casz1,1
1700007L15Rik,Cela1,1
1700007L15Rik,Celsr2,1
1700007L15Rik,Ell3,1
1700007L15Rik,Esrra,1
1700007L15Rik,Gata2,1
1700007L15Rik,Grb7,1
1700007L15Rik,Grhl2,1
1700007L15Rik,Hic2,1
1700007L15Rik,Hoxb7,1
1700007L15Rik,Hoxd3,1
1700007L15Rik,Ighmbp2,1
1700007L15Rik,Ikzf3,1
1700007L15Rik,Mecom,1
1700007L15Rik,Med17,1
1700007L15Rik,Ovol1,1
1700007L15Rik,Prkcz,1
1700007L15Rik,Rorc,1
1700007L15Rik,Tfcp2l1,1
1700007L15Rik,Zbtb17,1
1700007L15Rik,Zfp612,1
1700009P17Rik,Hoxb3,1
1700009P17Rik,Nrarp,1
1700009P17Rik,Pkhd1,1
1700009P17Rik,Sigirr,1
1700009P17Rik,Smad5,-1
1700011A15Rik,Hoxb2,1
1700011A15Rik,Hoxb3,1
1700011A15Rik,Zfp3,1
1700011E24Rik,Purb,-1
1700012A16Rik,Klhl25,1
1700012A16Rik,Nostrin,1
1700012A16Rik,Ss18l1,1
1700013G23Rik,Axin2,1
1700013G23Rik,Cbfa2t3,1
1700013G23Rik,Ptov1,1
1700013G23Rik,Pygo1,1
1700013G23Rik,Tceal5,1
1700019D03Rik,Hoxd4,1
1700019N19Rik,Celsr2,1
1700019N19Rik,Irx2,1
1700019N19Rik,Rai1,1
1700019N19Rik,Rxra,1
1700019N19Rik,Sigirr,1
1700020I14Rik,2700060E02Rik,1
1700020I14Rik,Gli3,-1
1700020I14Rik,Ift57,-1
1700020I14Rik,Smarcd3,-1
1700020I14Rik,Zbtb6,1
1700020L24Rik,Hoxb2,1
1700020L24Rik,Hoxb3,1
1700020L24Rik,Hoxb8,1
1700020L24Rik,Mycl1,1
1700020L24Rik,Nrarp,1
1700020L24Rik,Pkhd1,1
1700020L24Rik,Sap30,1
1700023F06Rik,Stab2,1
1700024P16Rik,Igf2bp1,1
1700024P16Rik,Zfp513,1
1700028E10Rik,Pcbd1,1
1700029G01Rik,Aebp1,-1
1700029G01Rik,Arsa,-1
1700029G01Rik,Batf2,-1
1700029G01Rik,Camk1d,-1
1700029G01Rik,Cntn1,-1
1700029G01Rik,Coq7,1
1700029G01Rik,Ctbp2,1
1700029G01Rik,Dab2,-1
1700029G01Rik,Dact1,-1
1700029G01Rik,Dzip1,-1
1700029G01Rik,Fhl1,-1
1700029G01Rik,Fzd1,-1
1700029G01Rik,Glis2,-1
1700029G01Rik,Hoxc10,-1
1700029G01Rik,Ifnar2,-1
1700029G01Rik,Ift52,1
1700029G01Rik,Il7,-1
1700029G01Rik,Pdgfra,-1
1700029G01Rik,Pias4,1
1700029G01Rik,Pkd1,-1
1700029G01Rik,Pkd2,-1
1700029G01Rik,Prdm6,-1
1700029G01Rik,Psmd10,1
1700029G01Rik,Rasl11a,-1
1700029G01Rik,Rg9mtd1,1
1700029G01Rik,Smarca1,-1
