EndNodes_1,EndNodes_2,Weight
1110005A03Rik,Nif3l1,1
1110005A03Rik,Pcgf1,1
1110005A03Rik,Polr2g,1
1110005A03Rik,Prkag1,1
1110005A03Rik,Psmc2,1
1110005A03Rik,Pxmp3,1
1110005A03Rik,Rai12,1
1110005A03Rik,Rbm7,1
1110005A03Rik,Sirt2,1
1110005A03Rik,Srsf9,1
1110005A03Rik,Taf13,1
1110005A03Rik,Tbpl1,1
1110005A03Rik,Ttc5,1
1110005A03Rik,Uxt,1
1110005A03Rik,Vps25,1
1110005A03Rik,Wbscr22,1
1110005A03Rik,Zfp148,1
1110005A03Rik,Zfp414,1
1110007C09Rik,Prr13,1
1110008F13Rik,Abhd14b,1
1110008F13Rik,Cdc123,1
1110008F13Rik,Cdk7,1
1110008F13Rik,Churc1,1
1110008F13Rik,Clpp,1
1110008F13Rik,Commd2,1
1110008F13Rik,Eif4a3,1
1110008F13Rik,Eif5a,1
1110008F13Rik,Exosc3,1
1110008F13Rik,Fam58b,1
1110008F13Rik,Fubp3,1
1110008F13Rik,Hax1,1
1110008F13Rik,Lsm1,1
1110008F13Rik,Med10,1
1110008F13Rik,Paip1,1
1110008F13Rik,Paip2,1
1110008F13Rik,Pin1,1
1110008F13Rik,Polr2g,1
1110008F13Rik,Puf60,1
1110008F13Rik,Rbm8a,1
1110008F13Rik,Snw1,1
1110008F13Rik,Sumo2,1
1110008F13Rik,Trnau1ap,1
1110008F13Rik,Usp22,1
1110008F13Rik,Wdr61,1
1110008J03Rik,Acy1,1
1110008J03Rik,BC026585,1
1110008J03Rik,Bscl2,1
1110008J03Rik,Chpt1,1
1110008J03Rik,Cutc,1
1110008J03Rik,Dpagt1,1
1110008J03Rik,Erlec1,1
1110008J03Rik,Galk2,1
1110008J03Rik,Gmppa,1
1110008J03Rik,Gorasp2,1
1110008J03Rik,Gpr180,1
1110008J03Rik,H2-M3,1
1110008J03Rik,Ift20,1
1110008J03Rik,Lmf1,1
1110008J03Rik,Mansc1,1
1110008J03Rik,Pofut2,1
1110008J03Rik,Ppif,1
1110008J03Rik,Qpctl,1
1110008J03Rik,Rab3a,1
1110008J03Rik,Scfd1,1
1110008J03Rik,Slc29a3,1
1110008J03Rik,Slc30a7,1
1110008J03Rik,Slc35c2,1
1110008J03Rik,Slc7a7,1
1110008J03Rik,Sycp3,1
1110008J03Rik,Tmem141,1
1110008J03Rik,Uba5,1
1110008J03Rik,Zfp511,1
1110008L16Rik,Actl6a,1
1110008L16Rik,Akap8,1
1110008L16Rik,Asf1a,1
1110008L16Rik,Ash2l,1
1110008L16Rik,Bcap29,1
1110008L16Rik,Bclaf1,1
1110008L16Rik,Bmyc,1
1110008L16Rik,Brd3,1
1110008L16Rik,C80913,1
1110008L16Rik,Camta1,1
1110008L16Rik,Cbx1,1
1110008L16Rik,Ecd,1
1110008L16Rik,Edc3,1
1110008L16Rik,Eed,1
1110008L16Rik,Eif2a,1
1110008L16Rik,Eif3d,1
1110008L16Rik,Elp3,1
1110008L16Rik,Elp4,1
1110008L16Rik,Ewsr1,1
1110008L16Rik,Exosc10,1
1110008L16Rik,Foxk1,1
1110008L16Rik,Fubp1,1
1110008L16Rik,Fxr1,1
1110008L16Rik,Gata6,1
1110008L16Rik,Gtf2h4,1
1110008L16Rik,Hat1,1
1110008L16Rik,Hdac2,1
1110008L16Rik,Hnrnph1,1
1110008L16Rik,Hnrnpr,1
1110008L16Rik,Hnrpll,1
1110008L16Rik,Hsf1,1
1110008L16Rik,Htatsf1,1
1110008L16Rik,Ilf2,1
1110008L16Rik,Irak1,1
1110008L16Rik,Kat2a,1
1110008L16Rik,Khdrbs1,1
1110008L16Rik,Lsm5,1
1110008L16Rik,Magohb,1
1110008L16Rik,Matr3,1
1110008L16Rik,Mbtd1,1
1110008L16Rik,Mettl3,1
1110008L16Rik,Mkx,1
1110008L16Rik,Ncbp2,1
1110008L16Rik,Nfib,1
1110008L16Rik,Nol11,1
1110008L16Rik,Nufip1,1
1110008L16Rik,Parn,1
1110008L16Rik,Ppid,1
1110008L16Rik,Prmt5,1
1110008L16Rik,Prmt7,1
1110008L16Rik,Ptprk,1
1110008L16Rik,Ptrh2,1
1110008L16Rik,Pus1,1
1110008L16Rik,Rbbp7,1
1110008L16Rik,Rbm25,1
1110008L16Rik,Rbmxl1,1
1110008L16Rik,Rg9mtd1,1
1110008L16Rik,Rnps1,1
1110008L16Rik,Rps6kb1,1
1110008L16Rik,Ruvbl1,1
1110008L16Rik,Ruvbl2,1
1110008L16Rik,Scml4,1
1110008L16Rik,Sf3a1,1
1110008L16Rik,Smn1,1
1110008L16Rik,Snd1,1
1110008L16Rik,Srek1,1
1110008L16Rik,Srsf10,1
1110008L16Rik,Srsf6,1
1110008L16Rik,Srsf7,1
1110008L16Rik,Syncrip,1
1110008L16Rik,Tada2a,1
1110008L16Rik,Tfam,1
1110008L16Rik,Tfb1m,1
1110008L16Rik,Tfb2m,1
1110008L16Rik,Thoc1,1
1110008L16Rik,Thrap3,1
1110008L16Rik,Trim27,1
1110008L16Rik,Trim28,1
1110008L16Rik,Trim32,1
1110008L16Rik,U2af2,1
1110008L16Rik,Ubap2l,1
1110008L16Rik,Unk,1
1110008L16Rik,Utp15,1
1110008L16Rik,Wdr75,1
1110008L16Rik,Wdr77,1
1110008L16Rik,Xrcc5,1
1110008L16Rik,Xrcc6,1
1110008L16Rik,Ythdf1,1
1110008L16Rik,Zfp146,1
1110008L16Rik,Zfp422,1
1110008L16Rik,Zfp64,1
1110008L16Rik,Zfp930,1
1110012L19Rik,2410003K15Rik,1
1110012L19Rik,C1d,1
1110012L19Rik,Ciao1,1
1110012L19Rik,Cnot8,1
1110012L19Rik,Commd1,1
1110012L19Rik,Commd2,1
1110012L19Rik,Commd7,1
1110012L19Rik,Commd8,1
1110012L19Rik,Cops2,1
1110012L19Rik,Gtf2e2,1
1110012L19Rik,Gtf3a,1
1110012L19Rik,Hax1,1
1110012L19Rik,Hfe,1
1110012L19Rik,Ift52,1
1110012L19Rik,Irf3,1
1110012L19Rik,Kat5,1
1110012L19Rik,Lsm1,1
1110012L19Rik,Med21,1
1110012L19Rik,Med27,1
1110012L19Rik,Med6,1
1110012L19Rik,Med7,1
1110012L19Rik,Mina,1
1110012L19Rik,Mterfd1,1
1110012L19Rik,Psmc2,1
1110012L19Rik,Ptcd2,1
1110012L19Rik,Rbm7,1
1110012L19Rik,Sirt2,1
1110012L19Rik,Srsf9,1
1110012L19Rik,Taf11,1
1110012L19Rik,Taf13,1
1110012L19Rik,Tbpl1,1
1110012L19Rik,Ttc5,1
1110012L19Rik,Wbscr22,1
1110012L19Rik,Zfp235,1
1110012L19Rik,Zfp780b,1
1110014N23Rik,Btrc,1
1110014N23Rik,Cnot8,1
1110014N23Rik,Commd8,1
1110014N23Rik,Dvl3,1
1110014N23Rik,Fech,1
1110014N23Rik,Med21,1
1110014N23Rik,Med7,1
1110014N23Rik,Mospd1,1
1110014N23Rik,Mycbp,1
1110014N23Rik,Phf10,1
1110014N23Rik,Prkag1,1
1110014N23Rik,Rbm7,1
1110014N23Rik,Sirt2,1
1110014N23Rik,Srsf9,1
1110014N23Rik,Taf13,1
1110014N23Rik,Tbpl1,1
1110014N23Rik,Terf2ip,1
1110014N23Rik,Traf2,1
1110018J18Rik,Brd3,1
1110018J18Rik,Carm1,1
1110018J18Rik,Ccnh,1
1110018J18Rik,Cnot2,1
1110018J18Rik,Cops2,1
1110018J18Rik,Cops5,1
1110018J18Rik,Eed,1
1110018J18Rik,Eif2a,1
1110018J18Rik,Eif5,1
