EndNodes_1,EndNodes_2,Weight
1500032L24Rik,Ccdc56,1
1500032L24Rik,Supt4h1,1
1500032L24Rik,Tirap,1
1500032L24Rik,Trim14,1
1500032L24Rik,Zfp3,1
1500032L24Rik,Zfp938,1
1520402A15Rik,Arid3b,1
1600002K03Rik,Ift74,1
1600002K03Rik,Usp21,1
1600012F09Rik,E2f4,1
1600012F09Rik,Eef1d,1
1600012F09Rik,Eif3d,1
1600012F09Rik,Eif3e,1
1600012F09Rik,Exosc3,1
1600012F09Rik,Ggnbp2,1
1600012F09Rik,Mina,1
1600012F09Rik,Nol11,1
1600012F09Rik,Ptcd3,1
1600012F09Rik,Rbm17,1
1600012F09Rik,Riok1,1
1600012F09Rik,Ruvbl2,1
1600012F09Rik,Slc35a4,1
1600012F09Rik,Taf5l,1
1600012F09Rik,Wdr5,1
1600012F09Rik,Zfp259,1
1600012H06Rik,Med15,1
1600016N20Rik,9930005F22Rik,1
1600016N20Rik,Adrb1,1
1600016N20Rik,Arg2,1
1600016N20Rik,B330016D10Rik,1
1600016N20Rik,Ccdc19,1
1600016N20Rik,Ccdc92,1
1600016N20Rik,Gm1045,1
1600016N20Rik,Gm13032,1
1600016N20Rik,Gm16515,1
1600016N20Rik,Mmel1,1
1600016N20Rik,Plekhh1,1
1600020E01Rik,Acvr1,1
1600020E01Rik,Tle1,1
1600021P15Rik,Bcl11b,1
1600021P15Rik,Bnc1,1
1600021P15Rik,Dll1,1
1600021P15Rik,Trp63,1
1600021P15Rik,Wnt10a,1
1700003E16Rik,Prdx5,1
1700007L15Rik,2310042D19Rik,1
1700007L15Rik,Stk30,1
1700008J07Rik,Brd4,1
1700008J07Rik,Uchl5,1
1700009P17Rik,2310042D19Rik,1
1700009P17Rik,2700046G09Rik,1
1700009P17Rik,Eya3,1
1700009P17Rik,Gle1,1
1700009P17Rik,Hes6,1
1700009P17Rik,Padi4,1
1700009P17Rik,Pcx,1
1700009P17Rik,Rnf31,1
1700009P17Rik,Ssbp4,1
1700009P17Rik,Zkscan14,1
1700010I14Rik,Cc2d1a,1
1700010I14Rik,Pgr,1
1700010I14Rik,Sirt7,1
1700010I14Rik,Trp53inp1,1
1700011J10Rik,Commd7,1
1700011J10Rik,Srebf1,1
1700015E13Rik,Nos1ap,1
1700016H13Rik,Btg2,-1
1700016H13Rik,Cd74,1
1700016H13Rik,Cdca7,1
1700016H13Rik,Csdc2,1
1700016H13Rik,Ctnnd2,1
1700016H13Rik,Dkc1,1
1700016H13Rik,Mrto4,1
1700016H13Rik,Npm1,1
1700016H13Rik,Polr2d,1
1700016H13Rik,Ppid,1
1700016H13Rik,Rbbp7,1
1700016H13Rik,Tgs1,1
1700016H13Rik,Trim27,1
1700016H13Rik,Wdr77,1
1700016H13Rik,Zfp146,1
1700019E19Rik,Med19,1
1700019G17Rik,2310042D19Rik,1
1700019G17Rik,2610301G19Rik,1
1700019G17Rik,Ascc1,1
1700019G17Rik,Cdc123,1
1700019G17Rik,Supt4h1,1
1700019G17Rik,Zfp579,1
1700019N12Rik,Lpar5,1
1700020O03Rik,Ccar1,1
1700020O03Rik,Gtf2e2,1
1700020O03Rik,Ncoa5,1
1700020O03Rik,Srsf1,1
1700020O03Rik,Tfdp1,1
1700021C14Rik,Cirbp,1
1700021C14Rik,Exosc5,1
1700021C14Rik,Hinfp,1
1700023F06Rik,Hint1,1
1700023F06Rik,Rbfox3,1
1700023F06Rik,Rnf207,1
1700023F06Rik,Tert,1
1700023L04Rik,Abhd14b,1
1700023L04Rik,Cln3,1
1700023L04Rik,Hdac10,1
1700023L04Rik,Setx,1
1700023L04Rik,Trim6,1
1700025G04Rik,Dkc1,1
1700025G04Rik,Hnrpdl,1
1700025G04Rik,Polr2d,1
1700025G04Rik,Sfpq,1
1700029J07Rik,Rmnd1,1
1700029J07Rik,Tox3,1
1700030C10Rik,F2,1
1700030J22Rik,Bbs4,1
1700037H04Rik,2610301G19Rik,1
1700037H04Rik,Aarsd1,1
1700037H04Rik,Ascc1,1
1700037H04Rik,Dcps,1
1700037H04Rik,Igbp1,1
1700037H04Rik,Ikbkg,1
1700037H04Rik,Med9,1
1700037H04Rik,Tirap,1
1700037H04Rik,Usp22,1
1700037H04Rik,Zfp579,1
1700049G17Rik,Commd3,1
1700049G17Rik,Patz1,1
1700049G17Rik,Skiv2l,1
1700049G17Rik,Vps25,1
1700049G17Rik,Zfp583,1
1700049G17Rik,Zkscan14,1
1700049G17Rik,Zmym2,1
1700052N19Rik,Zfp524,1
1700081L11Rik,Ctr9,1
1700086L19Rik,Hoxc9,1
1700088E04Rik,Bbs4,1
1700123O20Rik,Bcas3,1
1700123O20Rik,Cdc37,1
1700123O20Rik,Clpp,1
1700123O20Rik,Ercc3,1
1700123O20Rik,Gtf2a2,1
1700123O20Rik,Map2k2,1
1700123O20Rik,Mirlet7b,1
1700123O20Rik,Safb2,1
1700123O20Rik,Supv3l1,1
1700123O20Rik,Zfp322a,1
1700123O20Rik,Zfp410,1
1810006K21Rik,Cbx3,1
1810008A18Rik,2510012J08Rik,1
1810008A18Rik,D1Bwg0212e,1
1810008A18Rik,Rbm14,1
1810008A18Rik,Sap30bp,1
1810010D01Rik,Hdac11,1
1810010H24Rik,Dlx4,1
1810010H24Rik,Fgf10,1
1810010H24Rik,Gsc,1
1810010H24Rik,Mitf,1
1810010H24Rik,Prdm6,1
1810010H24Rik,Prrx2,1
1810011O10Rik,Adh1,-1
1810011O10Rik,Cdon,-1
1810011O10Rik,Ctdsp2,-1
1810011O10Rik,Ctso,-1
1810011O10Rik,Itih5,-1
1810011O10Rik,Lgals3bp,-1
1810011O10Rik,Myadm,-1
1810011O10Rik,Npc2,-1
1810011O10Rik,Sepn1,-1
1810012P15Rik,Susd4,1
1810013D10Rik,1810020D17Rik,1
1810013D10Rik,Ankra2,1
1810013D10Rik,Ccdc56,1
1810013D10Rik,Rbl1,1
1810013D10Rik,Trip4,1
1810013D10Rik,Vps25,1
1810014F10Rik,Exosc5,1
1810014F10Rik,Mycbp,1
1810014F10Rik,Pias4,1
1810014F10Rik,Prdx2,1
1810014F10Rik,Psmd10,1
1810014F10Rik,Smyd3,1
1810014F10Rik,Ssu72,1
1810014F10Rik,Zbtb48,1
1810019D21Rik,Arid3b,1
1810019D21Rik,Hist1h1d,1
1810019D21Rik,Prkcz,1
1810019J16Rik,Ddx54,1
1810019J16Rik,Eif3c,1
1810019J16Rik,Gmeb1,1
1810019J16Rik,H2afy,1
1810019J16Rik,Mdfi,1
1810019J16Rik,Pak1,1
1810019J16Rik,Ripk4,1
1810019J16Rik,Ubxn2a,1
1810019J16Rik,Zfp706,1
1810020D17Rik,2010305A19Rik,1
1810020D17Rik,4922501C03Rik,1
1810020D17Rik,4930471M23Rik,1
1810020D17Rik,5530601H04Rik,1
1810020D17Rik,AI462493,1
1810020D17Rik,Ankra2,1
1810020D17Rik,Arhgef18,1
1810020D17Rik,BC029214,1
1810020D17Rik,BC048403,1
1810020D17Rik,Bivm,1
1810020D17Rik,Ccdc90a,1
1810020D17Rik,Coasy,1
1810020D17Rik,Cog7,1
1810020D17Rik,Ddx26b,1
1810020D17Rik,Dhrs11,1
1810020D17Rik,Dhx40,1
1810020D17Rik,Dnajc16,1
1810020D17Rik,Dus2l,1
1810020D17Rik,Eid2b,1
1810020D17Rik,Etfb,1
1810020D17Rik,Fam134c,1
1810020D17Rik,Gon4l,1
1810020D17Rik,Hmox2,1
1810020D17Rik,Hs1bp3,1
1810020D17Rik,Ing1,1
1810020D17Rik,Ip6k1,1
1810020D17Rik,Lman2l,1
1810020D17Rik,Mfn2,1
1810020D17Rik,Nek7,1
1810020D17Rik,Pck2,1
1810020D17Rik,Pcmtd2,1
1810020D17Rik,Phyh,1
1810020D17Rik,Phyhd1,1
1810020D17Rik,Pigl,1
1810020D17Rik,Poll,1
1810020D17Rik,Rfx5,1
1810020D17Rik,Rpusd3,1
1810020D17Rik,Rsrc1,1
1810020D17Rik,Sil1,1
1810020D17Rik,Slc9a5,1
1810020D17Rik,Surf1,1
1810020D17Rik,Tm7sf2,1
1810020D17Rik,Tmem53,1
1810020D17Rik,Tpra1,1
1810020D17Rik,Trappc2l,1
1810020D17Rik,Vars2,1
1810020D17Rik,Zfp667,1
1810020D17Rik,Zfp938,1
1810021B22Rik,Creb3l4,1
1810021B22Rik,Foxa1,1
1810021B22Rik,Tox3,1
1810021B22Rik,Vopp1,1
1810021B22Rik,Zfp524,1
1810029B16Rik,Dnttip2,1
1810029B16Rik,Eif4e,1
1810029B16Rik,Elavl1,1
1810029B16Rik,Med1,1
1810029B16Rik,Naa15,1
1810029B16Rik,Ppid,1
1810029B16Rik,Pus7,1
1810029B16Rik,Rbbp7,1
1810029B16Rik,Rbm3,1
1810029B16Rik,Riok2,1
1810029B16Rik,Rrp8,1
1810029B16Rik,Ruvbl1,1
1810029B16Rik,Smarca5,1
1810029B16Rik,Ss18,1
1810029B16Rik,Taf1d,1
1810029B16Rik,Tgs1,1
1810029B16Rik,Trim27,1
1810029B16Rik,Usp16,1
1810029B16Rik,Utp15,1
1810029B16Rik,Wdr43,1
1810029B16Rik,Wdr75,1
1810030N24Rik,Ankra2,1
1810030N24Rik,Commd3,1
1810030N24Rik,Vps25,1
1810030O07Rik,Cby1,1
1810030O07Rik,Htatip2,1
1810031K17Rik,Prr13,1
1810035L17Rik,Dpy30,1
1810035L17Rik,Tbcb,1
1810044D09Rik,Bmpr1b,1
1810044D09Rik,Hist1h1d,1
1810044D09Rik,Hist3h2a,1
1810044D09Rik,Mtg1,1
1810044D09Rik,Rwdd3,1
1810044D09Rik,Tead2,1
1810046J19Rik,Cib1,1
1810046J19Rik,Dlg1,1
1810046J19Rik,Fadd,1
1810049H13Rik,Ccdc62,1
1810049H13Rik,Ldb1,1
2010001M06Rik,Pcbd2,1
2010011I20Rik,Eya3,1
2010011I20Rik,Hap1,1
2010011I20Rik,Hmg20b,1
2010011I20Rik,Igbp1,1
2010011I20Rik,Nfatc3,1
2010011I20Rik,Padi2,1
2010011I20Rik,Patz1,1
2010011I20Rik,Rhbdd1,1
2010011I20Rik,Ttf1,1
2010011I20Rik,Zfp53,1
2010012O05Rik,Rbl1,1
2010106G01Rik,Arhgef10l,1
2010107E04Rik,Mycbp,1
2010107G23Rik,Casz1,1
2010107G23Rik,Erbb2,1
2010107G23Rik,Esrp2,1
2010107G23Rik,Foxq1,1
2010107G23Rik,Ino80b,1
2010107G23Rik,Wnt7b,1
2010109A12Rik,Ell3,1
2010111I01Rik,Gtf2f2,1
2010111I01Rik,Itga3,1
2010111I01Rik,Trim29,1
2010305A19Rik,2310042D19Rik,1
2010305A19Rik,Baz2a,1
2010305A19Rik,Eya3,1
2010305A19Rik,Hist1h3d,1
2010305A19Rik,Sra1,1
2010305A19Rik,Stk30,1
2010305A19Rik,Supt4h1,1
2010305A19Rik,Trim14,1
2010305A19Rik,Zfp110,1
2010305A19Rik,Zfp667,1
2010305A19Rik,Zfp938,1
2010305A19Rik,Zkscan14,1
2010320M18Rik,Patz1,1
2210012G02Rik,Zfp113,1
2210013O21Rik,Arntl2,1
2210013O21Rik,Smarcc1,1
2210013O21Rik,Zfp668,1
2210016F16Rik,Commd6,1
2210016F16Rik,Med28,1
2210016F16Rik,Psmd10,1
2210016F16Rik,Pxmp3,1
2210016L21Rik,Baz2a,1
2210016L21Rik,Brwd3,1
2210016L21Rik,Clk2,1
2210016L21Rik,Hipk2,1
2210016L21Rik,Hmg20b,1
2210016L21Rik,Ttf1,1
2210016L21Rik,Zfp53,1
2210020M01Rik,Padi4,1
2210021J22Rik,Cdk5,1
2210021J22Rik,Mkrn2,1
2210408F21Rik,Flt3l,1
2210408F21Rik,Meis1,1
2210408F21Rik,Plac8,1
2210408I21Rik,Htatip2,1
2210411K11Rik,Irx2,1
2210411K11Rik,Psma6,1
2210417K05Rik,Cln3,1
2210417K05Rik,Dedd2,1
2210417K05Rik,Erbb3,1
2210417K05Rik,Foxa1,1
2210417K05Rik,Ptk2b,1
2210417K05Rik,Sort1,1
2210417K05Rik,Trp53inp1,1
2210417K05Rik,Zbtb7b,1
2210417K05Rik,Zfp710,1
2300009A05Rik,Ptrh2,1
2300009A05Rik,Taf11,1
2310001A20Rik,Dnmt1,1
2310001A20Rik,Homez,1
2310001A20Rik,Xrcc6,1
2310001A20Rik,Zfp612,1
2310001A20Rik,Zkscan1,1
2310001A20Rik,Zmym5,1
2310002J15Rik,Dedd2,1
2310002J15Rik,Erbb3,1
2310002J15Rik,Foxa1,1
2310002J15Rik,Sirt4,1
2310002J15Rik,Trp53inp1,1
2310004N24Rik,Med9,1
2310004N24Rik,Zfp110,1
2310004N24Rik,Zmym2,1
2310007B03Rik,Hr,1
2310007B03Rik,Phtf2,1
2310008H09Rik,Dhx9,1
2310008H09Rik,Nup85,1
2310008H09Rik,Thap11,1
2310009A05Rik,Cib1,1
2310009A05Rik,Commd3,1
2310009A05Rik,Gtpbp5,1
2310016M24Rik,Hmg20b,1
2310016M24Rik,Igbp1,1
2310016M24Rik,Med9,1
2310016M24Rik,Mycbp,1
2310016M24Rik,Prdx2,1
2310016M24Rik,Smyd3,1
2310030G06Rik,Phlda2,1
2310030N02Rik,Mcts1,1
2310030N02Rik,Psmd9,1
2310030N02Rik,Pstk,1
2310033E01Rik,Bbx,1
2310033E01Rik,Fgf1,1
2310033E01Rik,L3mbtl3,1
