EndNodes_1,EndNodes_2,Weight
4833419F23Rik,Ebf1,1
4833419F23Rik,Fosl2,1
4833419F23Rik,Foxc1,1
4833419F23Rik,Foxf1a,1
4833419F23Rik,Foxf2,1
4833419F23Rik,Hlx,1
4833419F23Rik,Mir23a,1
4833419F23Rik,Mir27a,1
4833419F23Rik,Prdm1,1
4833419F23Rik,Rbpms,1
4833419F23Rik,Stat6,1
4833419F23Rik,Tbx3,1
4833419F23Rik,Tgfb1,1
4833419F23Rik,Tgfbr2,1
4833419F23Rik,Tgfbr3,1
4833419F23Rik,Traf5,1
4921515J06Rik,Cacna1b,1
4921515J06Rik,Inha,1
4921515J06Rik,Plxna4,1
4921515J06Rik,Prrt2,1
4921515J06Rik,Ttc39b,1
4921524J17Rik,Mllt3,1
4921524J17Rik,Nanos1,1
4921524J17Rik,Tbpl1,1
4921524J17Rik,Zbtb8a,1
4921525B02Rik,Abl1,1
4921525B02Rik,Btbd8,1
4921525B02Rik,Mapk8ip1,1
4921525B02Rik,Mir338,1
4921525B02Rik,Nfe2l3,1
4921525B02Rik,Pogk,1
4921525B02Rik,Prox1,1
4921525B02Rik,Spg20,1
4921525B02Rik,St18,1
4921525B02Rik,Trim13,1
4921525B02Rik,Zfp536,1
4930419G24Rik,Apbb1,1
4930419G24Rik,Cntn2,1
4930419G24Rik,Hdac11,1
4930419G24Rik,Larp6,1
4930419G24Rik,Mapk8ip1,1
4930419G24Rik,Pak1,1
4930419G24Rik,Wbp2,1
4930422G04Rik,Xrcc5,1
4930429B21Rik,Stau2,1
4930429F24Rik,Fstl3,1
4930429F24Rik,Lrrc32,1
4930429F24Rik,Rbpms,1
4930429F24Rik,Stat6,1
4930429F24Rik,Tcea3,1
4930447C04Rik,AF357359,1
4930447C04Rik,B230217O12Rik,1
4930447C04Rik,Ccdc148,1
4930447C04Rik,Cdkl4,1
4930447C04Rik,Cntnap2,1
4930447C04Rik,Fam40b,1
4930447C04Rik,Galntl6,1
4930447C04Rik,Gm19461,1
4930447C04Rik,Kcnk4,1
4930447C04Rik,Nefl,1
4930447C04Rik,Rell2,1
4930447C04Rik,Scg2,1
4930455H04Rik,Pir,1
4930465A12Rik,Khdrbs2,1
4930469G21Rik,Actl6b,1
4930469G21Rik,Egr4,1
4930469G21Rik,Grin1,1
4930469G21Rik,Myt1l,1
4930469G21Rik,Neurl1a,1
4930469G21Rik,Rbfox3,1
4930469G21Rik,Zkscan16,1
4930474G06Rik,Aspa,1
4930474G06Rik,Cntn2,1
4930474G06Rik,Nbas,1
4930474G06Rik,Ngfr,1
4930474G06Rik,Nkx6-2,1
4930474G06Rik,Plp1,1
4930474G06Rik,Sall4,1
4930474G06Rik,Secisbp2l,1
4930474G06Rik,Trf,1
4930478L05Rik,Abl1,1
4930486L24Rik,Cd40,1
4930486L24Rik,Elk3,1
4930486L24Rik,Erg,1
4930486L24Rik,Ets1,1
4930486L24Rik,Fli1,1
4930486L24Rik,Jak3,1
4930486L24Rik,Prkd2,1
4930486L24Rik,Tcf7,1
4930486L24Rik,Xdh,1
4930500L23Rik,Uncx,1
4930506M07Rik,Btbd8,1
4930506M07Rik,Cdk5,1
4930506M07Rik,Cntn2,1
4930506M07Rik,Dip2a,1
4930506M07Rik,Dusp26,1
4930506M07Rik,Kdm4a,1
4930506M07Rik,Larp6,1
4930506M07Rik,Mapk8ip1,1
4930506M07Rik,Nbas,1
4930506M07Rik,Pak1,1
4930506M07Rik,Pogk,1
4930506M07Rik,Prkcz,1
4930506M07Rik,Prox1,1
4930506M07Rik,Secisbp2l,1
4930506M07Rik,Trim13,1
4930506M07Rik,Zfp706,1
4930523C07Rik,Cnn2,1
4930523C07Rik,Ctgf,1
4930523C07Rik,Ecm1,1
4930523C07Rik,Fosl2,1
4930523C07Rik,Foxc1,1
4930523C07Rik,Gpr30,1
4930523C07Rik,Kank2,1
4930523C07Rik,Msx1,1
4930523C07Rik,Nr4a2,1
4930523C07Rik,Ptrf,1
4930523C07Rik,Rbpms,1
4930523C07Rik,Stat6,1
4930523C07Rik,Tbx3,1
4930529F24Rik,A930011O12Rik,1
4930529F24Rik,Bend6,1
4930529F24Rik,Chd5,1
4930529F24Rik,Grin1,1
4930529F24Rik,Neurl1a,1
4930529F24Rik,Six4,1
4930529F24Rik,Trnp1,1
4930529F24Rik,Zkscan16,1
4930556M19Rik,Alox12,1
4930556M19Rik,Cd40,1
4930556M19Rik,Edn1,1
4930556M19Rik,Elk3,1
4930556M19Rik,Eng,1
4930556M19Rik,Erg,1
4930556M19Rik,Fas,1
4930556M19Rik,Foxf1a,1
4930556M19Rik,Foxf2,1
4930556M19Rik,Foxl2,1
4930556M19Rik,Foxq1,1
4930556M19Rik,Gata2,1
4930556M19Rik,Gbp4,1
4930556M19Rik,Hic1,1
4930556M19Rik,Kcnq1,1
4930556M19Rik,Mir23a,1
4930556M19Rik,Mir27a,1
4930556M19Rik,Parp14,1
4930556M19Rik,Ret,1
4930556M19Rik,Sigirr,1
4930556M19Rik,Smad6,1
4930556M19Rik,Sox17,1
4930556M19Rik,Sox18,1
4930556M19Rik,Sp100,1
4930556M19Rik,Tgfb1,1
4930556M19Rik,Tgfbr2,1
4930556M19Rik,Trim16,1
4930556M19Rik,Xdh,1
4930558J18Rik,E2f7,1
4930578C19Rik,Alox12,1
4930578C19Rik,Anxa4,1
4930578C19Rik,Edn1,1
4930578C19Rik,Ets1,1
4930578C19Rik,Fas,1
4930578C19Rik,Foxf2,1
4930578C19Rik,Foxq1,1
4930578C19Rik,Gbp4,1
4930578C19Rik,Kcnq1,1
4930578C19Rik,Kcp,1
4930578C19Rik,Nostrin,1
4930578C19Rik,Pdgfb,1
4930578C19Rik,Ret,1
4930578C19Rik,Sigirr,1
4930578C19Rik,Smad6,1
4930578C19Rik,Sox17,1
4930578C19Rik,Tcf7,1
4930578C19Rik,Tgfbr2,1
4930578C19Rik,Tnfrsf1b,1
4930578C19Rik,Xdh,1
4930578C19Rik,Zfp366,1
4931403G20Rik,Fech,1
4932415G12Rik,Ppp3r1,1
4932438A13Rik,Braf,1
4932438A13Rik,Habp4,1
4933400F21Rik,Cpeb2,1
4933400F21Rik,Ppp2r5b,1
4933401P06Rik,Csrnp3,1
4933401P06Rik,Cyld,1
4933403F05Rik,Rc3h2,1
4933412O06Rik,Dazl,1
4933412O06Rik,Mir539,1
4933412O06Rik,Oprd1,1
4933413G19Rik,Btbd8,1
4933413G19Rik,Carhsp1,1
4933413G19Rik,Dip2a,1
4933413G19Rik,Mta3,1
4933413G19Rik,Nfe2l3,1
4933413G19Rik,Nkx6-2,1
4933413G19Rik,Prox1,1
4933413G19Rik,Secisbp2l,1
4933413G19Rik,Spg20,1
4933413G19Rik,St18,1
4933413G19Rik,Trim13,1
4933413L06Rik,Neurod2,1
4933413L06Rik,Wnt10a,1
4933416I08Rik,Barhl1,1
4933416I08Rik,Mir124a-3,1
4933416M07Rik,Acvrl1,1
4933416M07Rik,Cd40,1
4933416M07Rik,Foxq1,1
4933416M07Rik,Gata2,1
4933416M07Rik,Hic1,1
4933416M07Rik,Icam1,1
4933416M07Rik,Kcnq1,1
4933416M07Rik,Lmo2,1
4933416M07Rik,Pir,1
4933416M07Rik,Prkch,1
4933416M07Rik,Sigirr,1
4933416M07Rik,Sox18,1
4933416M07Rik,Trim16,1
4933421E11Rik,Bag4,1
4933421E11Rik,Brms1l,1
4933421E11Rik,Macrod2,1
4933431G14Rik,Nell1,1
4933431G14Rik,Pou6f2,1
4933431G14Rik,Rxrg,1
4933431G14Rik,Wnt1,1
4933431G14Rik,Zfp92,1
4933434E20Rik,Lcorl,1
5031410I06Rik,Abca2,1
5031410I06Rik,Btbd8,1
5031410I06Rik,Cntn2,1
5031410I06Rik,Creb5,1
5031410I06Rik,Edil3,1
5031410I06Rik,Erbb3,1
5031410I06Rik,Gm98,1
5031410I06Rik,Nbas,1
5031410I06Rik,Nkx6-2,1
5031410I06Rik,Plp1,1
5031410I06Rik,Prox1,1
5031410I06Rik,Rnf141,1
5031410I06Rik,Secisbp2l,1
