EndNodes_1,EndNodes_2,Weight
1500003O03Rik,Ostc,1
1500003O03Rik,Pafah1b2,1
1500003O03Rik,Pgd,1
1500003O03Rik,Pnpla8,1
1500003O03Rik,Ppp1r14b,1
1500003O03Rik,Pppde1,1
1500003O03Rik,Pvrl3,1
1500003O03Rik,Rhbdf1,1
1500003O03Rik,Rhou,1
1500003O03Rik,Rnf13,1
1500003O03Rik,Rnh1,1
1500003O03Rik,Sdccag8,1
1500003O03Rik,Sec23ip,1
1500003O03Rik,Sepn1,1
1500003O03Rik,Sfr1,1
1500003O03Rik,Sh3d19,1
1500003O03Rik,Sh3gl1,1
1500003O03Rik,Sigmar1,1
1500003O03Rik,Sntb2,1
1500003O03Rik,Snx12,1
1500003O03Rik,Snx21,1
1500003O03Rik,Snx33,1
1500003O03Rik,Snx4,1
1500003O03Rik,Snx7,1
1500003O03Rik,Srxn1,1
1500003O03Rik,Stam,1
1500003O03Rik,Tbc1d10a,1
1500003O03Rik,Tdp1,1
1500003O03Rik,Tex264,1
1500003O03Rik,Tfg,1
1500003O03Rik,Tmem120a,1
1500003O03Rik,Tmem43,1
1500003O03Rik,Tmem63a,1
1500003O03Rik,Tpp1,1
1500003O03Rik,Trip10,1
1500003O03Rik,Txndc5,1
1500003O03Rik,Ube2e2,1
1500003O03Rik,Ube2w,1
1500003O03Rik,Ugp2,1
1500003O03Rik,Wdr60,1
1500003O03Rik,Wdr77,1
1500003O03Rik,Wls,1
1500003O03Rik,Yars,1
1500003O03Rik,Yif1a,1
1500003O03Rik,Zdhhc3,1
1500003O03Rik,Zfp637,1
1500011B03Rik,Exosc4,1
1500011B03Rik,Fubp3,1
1500011B03Rik,Larp4,1
1500011B03Rik,Rbm10,1
1500011B03Rik,Srp9,1
1500011B03Rik,Wdr61,1
1500031L02Rik,Pcbd2,1
1500031L02Rik,Zfp937,1
1600002K03Rik,Mapre3,1
1600002K03Rik,Phgdh,1
1600002K03Rik,Zfp809,1
1600012F09Rik,Med21,1
1600012F09Rik,Sin3b,1
1600012F09Rik,Tcea1,1
1600012H06Rik,Atf1,1
1600012H06Rik,Eif4e2,1
1600012H06Rik,Nfyc,1
1600012H06Rik,Psen1,1
1600029O15Rik,Smurf1,1
1700017B05Rik,Nrip1,1
1700017B05Rik,Tnip1,1
1700018L02Rik,Tbl1x,1
1700019D03Rik,Basp1,1
1700019D03Rik,Bmp8a,1
1700019D03Rik,C1qtnf1,1
1700019D03Rik,Creb5,1
1700019D03Rik,Fbn1,1
1700019D03Rik,Fn1,1
1700019D03Rik,Fyn,1
1700019D03Rik,Il18,1
1700019D03Rik,Itgb3,1
1700019D03Rik,Larp6,1
1700019D03Rik,Nova1,1
1700019D03Rik,Prdm8,1
1700019D03Rik,Rbpj,1
1700019D03Rik,Sfrp2,1
1700019D03Rik,Tmem100,1
1700019D03Rik,Wnt10b,1
1700019D03Rik,Wnt11,1
1700019D03Rik,Wnt2,1
1700021F05Rik,Apba3,1
1700021F05Rik,Smarcb1,1
1700025K23Rik,Cbx6,1
1700025K23Rik,Lefty1,1
1700025K23Rik,Nap1l1,1
1700025K23Rik,Pik3r2,1
1700025K23Rik,Rbms3,1
1700025K23Rik,Xrcc5,1
1700034H14Rik,Cops2,1
1700034H14Rik,Mkks,1
1700034H14Rik,Ptov1,1
1700034H14Rik,Srsf6,1
1700034H14Rik,Ubap2l,1
1700037H04Rik,Tcf25,1
1700040I03Rik,Commd1,1
1700081L11Rik,Akt1,1
1700081L11Rik,Cnot8,1
1700081L11Rik,Ctdspl2,1
1700081L11Rik,Ercc3,1
1700081L11Rik,Khdrbs1,1
1700081L11Rik,Pbrm1,1
1700081L11Rik,Ppp2cb,1
1700081L11Rik,Rnf14,1
1700081L11Rik,Tcf12,1
1700095B22Rik,Hoxa6,1
1700095B22Rik,Inhba,1
1700095B22Rik,Prx,1
1700112E06Rik,Atp7a,1
1700112E06Rik,Eprs,1
1700112E06Rik,Map3k10,1
1700112E06Rik,Pnpt1,1
1700112E06Rik,Smarcal1,1
1700112E06Rik,Smg6,1
1700123O20Rik,Cdc37,1
1700123O20Rik,Fkbp8,1
1700123O20Rik,Kars,1
1700123O20Rik,Pdcd6,1
1700123O20Rik,Prkag1,1
1700123O20Rik,Psmc3,1
1700123O20Rik,Rbm42,1
1700123O20Rik,Srp9,1
1700123O20Rik,Taf11,1
1700123O20Rik,Taf9,1
1810006J02Rik,Lhx6,1
1810006K21Rik,Cdc123,1
1810006K21Rik,Chmp1a,1
1810006K21Rik,Cnpy2,1
1810006K21Rik,Ctr9,1
1810006K21Rik,D17Wsu104e,1
1810006K21Rik,Gnb2l1,1
1810006K21Rik,Gtf2h5,1
1810006K21Rik,Hmgn1,1
1810006K21Rik,Lmna,1
1810006K21Rik,Nupr1,1
1810006K21Rik,Prdx2,1
1810006K21Rik,Prdx5,1
1810011O10Rik,Abca9,-1
1810011O10Rik,Aplnr,1
1810011O10Rik,Bcam,1
1810011O10Rik,Ceacam1,1
1810011O10Rik,Dse,-1
1810011O10Rik,Fam101b,1
1810011O10Rik,Gm694,1
1810011O10Rik,Gpr160,1
1810011O10Rik,Gpr56,1
1810011O10Rik,Itga6,1
1810011O10Rik,Magix,1
1810011O10Rik,Nrarp,1
1810011O10Rik,Tinagl1,1
1810011O10Rik,Tnfrsf10b,1
1810011O10Rik,Tspan13,1
1810013D10Rik,Commd2,1
1810013D10Rik,Dnaja3,1
1810013D10Rik,Eif3e,1
1810013D10Rik,Hax1,1
1810013D10Rik,Lsm7,1
1810013D10Rik,Psmc5,1
1810013D10Rik,Rpl26,1
1810013D10Rik,Rqcd1,1
1810013L24Rik,Cnot10,1
1810013L24Rik,Deaf1,1
1810013L24Rik,Gtf2h4,1
1810013L24Rik,Ikzf5,1
1810013L24Rik,Papola,1
1810013L24Rik,Psmc2,1
1810013L24Rik,Sin3b,1
1810020D17Rik,Actr10,1
1810020D17Rik,Kat5,1
1810020D17Rik,Pafah1b1,1
1810020D17Rik,Psmd14,1
1810020D17Rik,Rpp30,1
1810020D17Rik,Supt7l,1
1810020D17Rik,Taz,1
1810020D17Rik,Tdp2,1
1810020D17Rik,Ubl7,1
1810020D17Rik,Yipf1,1
1810022K09Rik,Arf4,1
1810022K09Rik,Cks1b,1
1810022K09Rik,Ilf2,1
1810022K09Rik,Mapk9,1
1810022K09Rik,Mcts1,1
1810022K09Rik,Mkks,1
1810022K09Rik,Morf4l2,1
1810022K09Rik,Ptov1,1
1810022K09Rik,Tceal8,1
1810022K09Rik,Vprbp,1
1810022K09Rik,Zfp414,1
1810027O10Rik,Acin1,1
1810029B16Rik,Fbxo4,1
1810029B16Rik,Hoxc9,1
1810029B16Rik,Nup62,1
1810030O07Rik,Prpf19,1
1810034E14Rik,Prrx1,1
1810043G02Rik,Cdon,1
1810043G02Rik,Dzip1,1
1810043G02Rik,Meis3,1
1810043G02Rik,Nap1l1,1
1810043G02Rik,Pik3r2,1
1810043G02Rik,Rbms3,1
1810043G02Rik,Tceal8,1
1810055G02Rik,Abca2,1
1810055G02Rik,Akt2,1
1810055G02Rik,Ar,1
1810055G02Rik,Arhgef10l,1
1810055G02Rik,Armcx3,1
1810055G02Rik,Asph,1
1810055G02Rik,Atf5,1
1810055G02Rik,Bmpr1a,1
1810055G02Rik,Bnc2,1
1810055G02Rik,Ccpg1,1
1810055G02Rik,Cdk5rap3,1
1810055G02Rik,Cdk7,1
1810055G02Rik,Cks1b,1
1810055G02Rik,Creb3l1,1
1810055G02Rik,Dact1,1
1810055G02Rik,Ddx1,1
1810055G02Rik,Dnajc1,1
1810055G02Rik,E130311K13Rik,1
1810055G02Rik,Eprs,1
1810055G02Rik,Fam46a,1
1810055G02Rik,Fastk,1
1810055G02Rik,Fgfr1,1
1810055G02Rik,Gfpt1,1
1810055G02Rik,Gli3,1
1810055G02Rik,Glis2,1
1810055G02Rik,Hic1,1
1810055G02Rik,Igf2bp2,1
1810055G02Rik,Irs1,1
1810055G02Rik,Lif,1
1810055G02Rik,Loxl3,1
1810055G02Rik,Maged1,1
1810055G02Rik,Map3k2,1
1810055G02Rik,Mapk9,1
1810055G02Rik,Mcts1,1
1810055G02Rik,Med16,1
1810055G02Rik,Megf8,1
1810055G02Rik,Meis3,1
1810055G02Rik,Nap1l1,1
1810055G02Rik,Ndn,1
1810055G02Rik,Neo1,1
1810055G02Rik,Nfatc4,1
1810055G02Rik,Pcbp4,1
1810055G02Rik,Pdgfra,1
1810055G02Rik,Pias3,1
1810055G02Rik,Pik3r2,1
1810055G02Rik,Pofut2,1
1810055G02Rik,Ppp3cb,1
1810055G02Rik,Prdm5,1
1810055G02Rik,Prkca,1
1810055G02Rik,Pygo1,1
1810055G02Rik,Rbfox2,1
1810055G02Rik,Rere,1
1810055G02Rik,Rhoq,1
1810055G02Rik,Rnf165,1
1810055G02Rik,Sec16b,1
1810055G02Rik,Serp1,1
1810055G02Rik,Six5,1
1810055G02Rik,Slit3,1
1810055G02Rik,Smo,1
1810055G02Rik,Snx12,1
1810055G02Rik,Srsf6,1
1810055G02Rik,Tfdp1,1
1810055G02Rik,Trerf1,1
1810055G02Rik,Trip6,1
1810055G02Rik,Tspyl2,1
1810055G02Rik,Twist2,1
1810055G02Rik,Vegfa,1
1810055G02Rik,Vldlr,1
1810055G02Rik,Vps35,1
1810055G02Rik,Zbed6,1
1810055G02Rik,Zfp354c,1
1810055G02Rik,Zfp385a,1
1810055G02Rik,Zfp771,1
1810055G02Rik,Zhx2,1
1810058I24Rik,Cdon,1
1810058I24Rik,Nrbf2,1
1810058I24Rik,Nupr1,1
1810058I24Rik,Pcgf1,1
1810063B05Rik,Kdm3b,1
2010001M06Rik,Bbs4,1
2010001M06Rik,Bmpr1a,1
2010001M06Rik,Dvl3,1
2010001M06Rik,Ift74,1
2010001M06Rik,Igf2bp2,1
2010001M06Rik,Mcts1,1
2010001M06Rik,Nf1,1
2010001M06Rik,Phgdh,1
2010001M06Rik,Smo,1
2010001M06Rik,Tcea3,1
2010012O05Rik,Armcx3,1
2010012O05Rik,Cbx6,1
2010012O05Rik,Ccnh,1
2010012O05Rik,Cdk7,1
2010012O05Rik,Ddx1,1
2010012O05Rik,E130311K13Rik,1
2010012O05Rik,Eprs,1
2010012O05Rik,Gtf2b,1
2010012O05Rik,H2afy2,1
2010012O05Rik,Igf2bp2,1
2010012O05Rik,Maged1,1
2010012O05Rik,Map3k2,1
2010012O05Rik,Mcts1,1
2010012O05Rik,Pofut2,1
2010012O05Rik,Prdm5,1
2010012O05Rik,Prrx2,1
2010012O05Rik,Rnf165,1
2010012O05Rik,Six5,1
2010012O05Rik,Spg20,1
2010012O05Rik,Tceal8,1
2010012O05Rik,Zfp354c,1
2010015L04Rik,Asph,1
2010015L04Rik,Creb3l1,1
2010015L04Rik,Egfr,1
2010015L04Rik,Eif2ak3,1
2010015L04Rik,Fam129a,1
2010015L04Rik,Gli3,1
2010015L04Rik,Irak1,1
2010015L04Rik,Kat2b,1
2010015L04Rik,Kdm4b,1
2010015L04Rik,Lif,1
2010015L04Rik,Ppp3cb,1
2010015L04Rik,Rfx2,1
2010015L04Rik,Slc33a1,1
2010109K11Rik,Kdm4b,1
2010109K11Rik,Lpin3,1
2010109K11Rik,Rps6ka4,1
2010110P09Rik,4930578C19Rik,1
2010110P09Rik,5730508B09Rik,1
2010110P09Rik,Apold1,1
2010110P09Rik,Arap3,1
2010110P09Rik,Arhgap25,1
2010110P09Rik,Arhgap27,1
2010110P09Rik,Bcl6b,1
2010110P09Rik,Bmx,1
2010110P09Rik,C130074G19Rik,1
2010110P09Rik,Clic5,1
2010110P09Rik,Disc1,1
2010110P09Rik,Dll4,1
2010110P09Rik,Dusp2,1
2010110P09Rik,Dysf,1
2010110P09Rik,Flt4,1
2010110P09Rik,Gimap1,1
2010110P09Rik,Grap,1
2010110P09Rik,Hhex,1
2010110P09Rik,Icam2,1
2010110P09Rik,Il2rg,1
2010110P09Rik,Lmcd1,1
2010110P09Rik,Lyl1,1
2010110P09Rik,Lyn,1
2010110P09Rik,Parvb,1
2010110P09Rik,Ptprb,1
2010110P09Rik,Rasgrf2,1
2010110P09Rik,Rasip1,1
2010110P09Rik,Sh2d3c,1
2010110P09Rik,Sncaip,1
2010110P09Rik,Sox7,1
2010110P09Rik,Spns2,1
2010110P09Rik,St6galnac3,1
2010110P09Rik,Tgtp1,1
2010110P09Rik,Tie1,1
2010110P09Rik,Tnfaip8l1,1
2010110P09Rik,Ushbp1,1
2010321M09Rik,Setd7,1
2200002K05Rik,Dmrtc1a,1
2210013O21Rik,Atg14,1
2210013O21Rik,Ikzf5,1
2210013O21Rik,Srsf9,1
2210013O21Rik,Zmiz1,1
2210016F16Rik,Ankra2,1
2210016F16Rik,Bmpr1a,1
2210016F16Rik,Cbfa2t2,1
2210016F16Rik,Ccnh,1
2210016F16Rik,Cdc123,1
2210016F16Rik,Cdk5rap3,1
2210016F16Rik,Ctr9,1
2210016F16Rik,Dnajc1,1
2210016F16Rik,Dvl3,1
2210016F16Rik,Fastk,1
2210016F16Rik,Fuz,1
2210016F16Rik,Ilf2,1
2210016F16Rik,Mapk9,1
2210016F16Rik,Mcts1,1
2210016F16Rik,Pias3,1
2210016F16Rik,Pik3r2,1
2210016F16Rik,Prdx5,1
2210016F16Rik,Ptov1,1
2210016F16Rik,Pygo1,1
2210016F16Rik,Smad3,1
2210016F16Rik,Wdr77,1
2210016F16Rik,Zfp771,1
2210016F16Rik,Zfp937,1
2210016L21Rik,Nr1h2,1
2210016L21Rik,Prkag1,1
2210016L21Rik,Psmc3,1
2210016L21Rik,Psmc6,1
2210016L21Rik,Rbm42,1
2210016L21Rik,Ube2i,1
2210403K04Rik,2810442I21Rik,1
2210403K04Rik,Ar,1
2210403K04Rik,Hnrpll,1
2210403K04Rik,Loxl3,1
2210403K04Rik,Prkca,1
2210403K04Rik,Twist1,1
2210404O09Rik,Chmp1a,1
2310004N24Rik,Cdc123,1
2310004N24Rik,Chmp1a,1
2310004N24Rik,Dap,1
2310004N24Rik,Hcls1,-1
2310004N24Rik,Hmgn1,1
2310004N24Rik,Prdx5,1
2310004N24Rik,Rpap2,1
2310004N24Rik,Tsku,1
2310004N24Rik,Wdr77,1
2310004N24Rik,Zfp937,1
2310008H04Rik,Ilf2,1
2310008H04Rik,Irak1,1
2310008H04Rik,Mapk9,1
2310008H04Rik,Mapre3,1
2310008H04Rik,Tfdp1,1
2310009A05Rik,Ddx39b,1
2310009A05Rik,Rbmxl1,1
2310009A05Rik,Rfc1,1
2310016M24Rik,Rrn3,1
2310016M24Rik,Sumo1,1
2310021P13Rik,Atn1,1
2310021P13Rik,Kdm4b,1
2310022B05Rik,Ank2,1
2310022B05Rik,Cyp1b1,1
2310022B05Rik,Dnajc1,1
2310022B05Rik,Fam120b,1
2310022B05Rik,Gli2,1
2310022B05Rik,Nfic,1
2310022B05Rik,Shc1,1
2310022B05Rik,Siva1,1
2310022B05Rik,Smarca1,1
2310022B05Rik,Tspyl2,1
2310022B05Rik,Zbtb8a,1
2310022B05Rik,Zfp503,1
2310037I24Rik,2610301G19Rik,1
2310037I24Rik,Akt1,1
2310037I24Rik,Elavl1,1
2310037I24Rik,Strap,1
2310044H10Rik,Btrc,1
2310044H10Rik,Clpp,1
2310044H10Rik,Dnajc3,1
2310044H10Rik,Med25,1
2310045N01Rik,Ccnh,1
2310045N01Rik,Ddx1,1
2310045N01Rik,Dnajc1,1
2310045N01Rik,Fuz,1
2310045N01Rik,Gtf2b,1
2310045N01Rik,Mbd3,1
2310045N01Rik,Mcts1,1
2310045N01Rik,Phgdh,1
2310045N01Rik,Pias3,1
2310045N01Rik,Psip1,1
2310045N01Rik,Ptov1,1
2310045N01Rik,Six5,1
2310045N01Rik,Thap11,1
2310045N01Rik,Zfp937,1
2410002I01Rik,Pa2g4,1
2410002O22Rik,Acin1,1
2410002O22Rik,Deaf1,1
2410002O22Rik,Gps2,1
2410002O22Rik,Psmc2,1
2410002O22Rik,Ssb,1
2410002O22Rik,Thap7,1
2410003K15Rik,Acp1,1
2410003K15Rik,Hax1,1
2410003K15Rik,Rab24,1
2410003K15Rik,Tbc1d17,1
2410003K15Rik,Tex261,1
2410015M20Rik,Lsm7,1
2410015M20Rik,Phb2,1
2410015M20Rik,Rpl26,1
2410076I21Rik,Camk1d,1
2410076I21Rik,Il18,1
2410091C18Rik,Elk1,1
2410091C18Rik,Mapk9,1
2410091C18Rik,Ror2,1
2410091C18Rik,Snapc2,1
2410091C18Rik,Tfe3,1
2410091C18Rik,Ticam1,1
2410127L17Rik,Btrc,1
2410127L17Rik,Srsf6,1
2500003M10Rik,Akt1,1
2500003M10Rik,Ap3m1,1
2500003M10Rik,Bzw1,1
2500003M10Rik,Cct3,1
2500003M10Rik,Ei24,1
2500003M10Rik,Eif3b,1
2500003M10Rik,Exoc5,1
2500003M10Rik,G3bp1,1
2500003M10Rik,Khdrbs1,1
2500003M10Rik,Mkln1,1
2500003M10Rik,Mvp,1
2500003M10Rik,Nckap1,1
2500003M10Rik,Pmpca,1
2500003M10Rik,Rab5a,1
2500003M10Rik,Rbm10,1
2500003M10Rik,Rtcd1,1
2500003M10Rik,Sf3b1,1
2500003M10Rik,Sptlc1,1
2500003M10Rik,Thoc5,1
2500003M10Rik,Tmf1,1
2500003M10Rik,Vps25,1
2500003M10Rik,Zc3h7a,1
2500003M10Rik,Zfp207,1
2510009E07Rik,Armcx3,1
2510009E07Rik,E130311K13Rik,1
2510009E07Rik,Hic1,1
2510009E07Rik,Morf4l2,1
2510009E07Rik,Pofut2,1
2510009E07Rik,Prdm5,1
2510009E07Rik,Ptbp1,1
2510009E07Rik,Rbfox2,1
2510009E07Rik,Rnf165,1
2510009E07Rik,Spg20,1
2510009E07Rik,Tcf7l1,1
2510009E07Rik,Trip6,1
2510009E07Rik,Wdr5,1
2510009E07Rik,Zbtb20,1
2510009E07Rik,Zbtb41,1
2510009E07Rik,Zfp521,1
2510009E07Rik,Zfx,1
2510039O18Rik,Akt1,1
2510039O18Rik,Khdrbs1,1
2600006L11Rik,Sphk1,1
2610001J05Rik,Commd1,1
2610001J05Rik,Sfr1,1
2610001J05Rik,Smarcb1,1
2610002M06Rik,Supt7l,1
2610002M06Rik,Taf12,1
2610016A17Rik,Dmrt2,1
2610016A17Rik,Il18,1
2610016A17Rik,Il1r2,1
2610016A17Rik,Prkg2,1
2610016A17Rik,Rorb,1
2610016A17Rik,Tbx5,1
2610301B20Rik,Arhgef10l,1
2610301B20Rik,Bmpr1a,1
2610301B20Rik,Ccnh,1
2610301B20Rik,Cdk7,1
2610301B20Rik,Dvl3,1
2610301B20Rik,Gli3,1
2610301B20Rik,Igf2bp2,1
2610301B20Rik,Mcts1,1
2610301B20Rik,Ncoa1,1
2610301B20Rik,Prkca,1
2610301B20Rik,Smo,1
2610301B20Rik,Tcea3,1
2610301G19Rik,Acap2,1
2610301G19Rik,Adpgk,1
2610301G19Rik,Anapc2,1
2610301G19Rik,Aph1a,1
2610301G19Rik,Atp13a1,1
2610301G19Rik,Cct3,1
2610301G19Rik,Dcun1d1,1
2610301G19Rik,Ddx41,1
2610301G19Rik,Dlat,1
2610301G19Rik,Farsb,1
