EndNodes_1,EndNodes_2,Weight
2410002F23Rik,Chchd3,1
2410002F23Rik,Cxxc1,1
2410002F23Rik,Ddx39b,1
2410002F23Rik,Dnttip2,1
2410002F23Rik,Eef1d,1
2410002F23Rik,Eefsec,1
2410002F23Rik,Eif5b,1
2410002F23Rik,Eprs,1
2410002F23Rik,Mybbp1a,1
2410002F23Rik,Nme1,1
2410002F23Rik,Pabpc4,1
2410002F23Rik,Phb2,1
2410002F23Rik,Ppid,1
2410002F23Rik,Psmc5,1
2410002F23Rik,Ptcd3,1
2410002F23Rik,Rbm8a,1
2410002F23Rik,Srsf10,1
2410002F23Rik,Strap,1
2410002F23Rik,Trp53,1
2410002F23Rik,Unk,1
2410002F23Rik,Wdr43,1
2410002F23Rik,Zbtb9,1
2410002O22Rik,Ino80b,1
2410002O22Rik,Mbnl3,1
2410002O22Rik,Zfp553,1
2410015M20Rik,2700060E02Rik,1
2410015M20Rik,Eef1d,1
2410015M20Rik,Glo1,1
2410015M20Rik,Mif,1
2410015M20Rik,Naca,1
2410015M20Rik,Npm1,1
2410015M20Rik,Rpl10,1
2410015M20Rik,Rpl26,1
2410016O06Rik,Acta1,1
2410016O06Rik,Bcap29,1
2410017P09Rik,C1d,1
2410017P09Rik,Cdk8,1
2410017P09Rik,Ddx19a,1
2410018M08Rik,Cdk7,1
2410018M08Rik,Lsm4,1
2410018M08Rik,Phtf1,1
2410018M08Rik,Zfp668,1
2410075B13Rik,Cnpy2,1
2410075B13Rik,Eif2s1,1
2410075B13Rik,Rif1,1
2410075B13Rik,Taf5l,1
2410076I21Rik,Gtf2e2,1
2410076I21Rik,Hist1h2ak,1
2410127L17Rik,Cad,1
2410127L17Rik,L3mbtl2,1
2410127L17Rik,Ncbp2,1
2410127L17Rik,Srrt,1
2500003M10Rik,2810004N23Rik,1
2500003M10Rik,AU022252,1
2500003M10Rik,Banf1,1
2500003M10Rik,C1qbp,1
2500003M10Rik,Cct3,1
2500003M10Rik,Cct8,1
2500003M10Rik,Cetn3,1
2500003M10Rik,Coasy,1
2500003M10Rik,Eif5a,1
2500003M10Rik,Erh,1
2500003M10Rik,Hnrnpm,1
2500003M10Rik,Mrpl49,1
2500003M10Rik,Mrps23,1
2500003M10Rik,Ncl,1
2500003M10Rik,Nme1,1
2500003M10Rik,Nob1,1
2500003M10Rik,Nol12,1
2500003M10Rik,Nono,1
2500003M10Rik,Phb2,1
2500003M10Rik,Polr1c,1
2500003M10Rik,Prmt3,1
2500003M10Rik,Psmc4,1
2500003M10Rik,Psmc5,1
2500003M10Rik,Ran,1
2500003M10Rik,Rbm25,1
2500003M10Rik,Rbm8a,1
2500003M10Rik,Rcc2,1
2500003M10Rik,Shmt2,1
2500003M10Rik,Slc1a5,1
2500003M10Rik,Slc7a6,1
2500003M10Rik,Snrpb,1
2500003M10Rik,Srm,1
2500003M10Rik,Ssbp1,1
2500003M10Rik,Ssr2,1
2500003M10Rik,Taf1d,1
2500003M10Rik,Tcerg1,1
2500003M10Rik,Tsen15,1
2500003M10Rik,Zmym4,1
2510012J08Rik,D19Ertd737e,1
2510012J08Rik,Nsmce4a,1
2510012J08Rik,Ppih,1
2510012J08Rik,Rtcd1,1
2510012J08Rik,Stx8,1
2510039O18Rik,Eya2,1
2510039O18Rik,Pik3r1,1
2510039O18Rik,Zfp652,1
2510039O18Rik,Zfp707,1
2610015P09Rik,Tia1,1
2610019E17Rik,Cep290,1
2610019E17Rik,Mlf1ip,1
2610019F03Rik,Cd3e,1
2610019F03Rik,F2rl1,1
2610019F03Rik,Il7r,1
2610019F03Rik,Lef1,1
2610019F03Rik,Pdlim1,1
2610019F03Rik,Tcf7,1
2610019F03Rik,Tnfsf8,1
2610020C07Rik,Pspc1,1
2610027L16Rik,Dcps,1
2610027L16Rik,Ecd,1
2610027L16Rik,Eif5b,1
2610027L16Rik,Elp4,1
2610027L16Rik,Gmnn,1
2610027L16Rik,Hdgf,1
2610027L16Rik,Pin1,1
2610027L16Rik,Prmt7,1
2610027L16Rik,Rai12,1
2610027L16Rik,Supv3l1,1
2610027L16Rik,Suv39h2,1
2610027L16Rik,Tbp,1
2610027L16Rik,Trim28,1
2610027L16Rik,Uhrf1,1
2610027L16Rik,Xrcc6,1
2610027L16Rik,Ythdf1,1
2610029G23Rik,Calr,1
2610029G23Rik,Cbx5,1
2610029G23Rik,Cdk4,1
2610029G23Rik,D17Wsu104e,1
2610029G23Rik,Dcps,1
2610029G23Rik,Eif3b,1
2610029G23Rik,Eif4a3,1
2610029G23Rik,Eif5,1
2610029G23Rik,Eif5a,1
2610029G23Rik,Eif5b,1
2610029G23Rik,Esf1,1
2610029G23Rik,Exosc9,1
2610029G23Rik,Gnl3,1
2610029G23Rik,Hnrnpd,1
2610029G23Rik,Ilf3,1
2610029G23Rik,Lsm6,1
2610029G23Rik,Magoh,1
2610029G23Rik,Pa2g4,1
2610029G23Rik,Pabpc4,1
2610029G23Rik,Phf5a,1
2610029G23Rik,Pin1,1
2610029G23Rik,Ppid,1
2610029G23Rik,Prmt1,1
2610029G23Rik,Prmt7,1
2610029G23Rik,Psma6,1
2610029G23Rik,Ptbp1,1
2610029G23Rik,Pus7,1
2610029G23Rik,Rai12,1
2610029G23Rik,Rbm3,1
2610029G23Rik,Rqcd1,1
2610029G23Rik,Rrn3,1
2610029G23Rik,Ruvbl1,1
2610029G23Rik,Sarnp,1
2610029G23Rik,Slc35a4,1
2610029G23Rik,Snrnp70,1
2610029G23Rik,Srsf7,1
2610029G23Rik,Supt16h,1
2610029G23Rik,Uqcc,1
2610029G23Rik,Vegfb,1
2610029G23Rik,Wars,1
2610029G23Rik,Wbscr22,1
2610029G23Rik,Xrcc6,1
2610029G23Rik,Zfp367,1
2610039C10Rik,Gatad2a,1
2610039C10Rik,Pim2,1
2610101N10Rik,Caprin1,1
2610101N10Rik,Ddx39,1
2610101N10Rik,Dhx9,1
2610101N10Rik,Hnrnpr,1
2610101N10Rik,Htatsf1,1
2610101N10Rik,Kdm2b,1
2610101N10Rik,Mars,1
2610101N10Rik,Nup62,1
2610101N10Rik,Ralgapa1,1
2610101N10Rik,Rbmxl1,1
2610101N10Rik,Srsf10,1
2610101N10Rik,Srsf3,1
2610101N10Rik,U2af2,1
2610101N10Rik,Ube2n,1
2610101N10Rik,Vegfb,1
2610318N02Rik,Ccnl2,1
2610318N02Rik,Cdca7,1
2610318N02Rik,Dmd,1
2610318N02Rik,Ecd,1
2610318N02Rik,Hdac3,1
2610318N02Rik,Myef2,1
2610318N02Rik,Rnf8,1
2610318N02Rik,Smarcal1,1
2610318N02Rik,Zfp131,1
2610524H06Rik,Gabpb1,1
2610524H06Rik,Smarcc1,1
2610524H06Rik,Smarcd1,1
2610528E23Rik,Cbx5,1
2610528E23Rik,Cdk4,1
2610528E23Rik,Dhfr,1
2610528E23Rik,Eif3b,1
2610528E23Rik,Eif5a,1
2610528E23Rik,Etf1,1
2610528E23Rik,Gtf2f2,1
2610528E23Rik,Hdgf,1
2610528E23Rik,Hnrnpd,1
2610528E23Rik,Lsm2,1
2610528E23Rik,Magoh,1
2610528E23Rik,Mars,1
2610528E23Rik,Morf4l2,1
2610528E23Rik,Pcna,1
2610528E23Rik,Pin1,1
2610528E23Rik,Prmt1,1
2610528E23Rik,Prpf19,1
2610528E23Rik,Psmc6,1
2610528E23Rik,Pus7,1
2610528E23Rik,Rnps1,1
2610528E23Rik,Sap18,1
2610528E23Rik,Shmt1,1
2610528E23Rik,Snrnp70,1
2610528E23Rik,Srrt,1
2610528E23Rik,Syncrip,1
2610528E23Rik,Tcerg1,1
2610528E23Rik,Ubtf,1
2610528E23Rik,Uhrf1,1
2610528E23Rik,Vegfb,1
2610528E23Rik,Wars,1
2610528E23Rik,Wdr61,1
2700007P21Rik,Papd4,1
2700023E23Rik,Chaf1b,1
2700023E23Rik,Ddx46,1
2700023E23Rik,Xpo1,1
2700029M09Rik,Aatf,1
2700029M09Rik,Apex1,1
2700029M09Rik,C1qbp,1
2700029M09Rik,Cad,1
2700029M09Rik,Cbx1,1
2700029M09Rik,Cbx5,1
2700029M09Rik,Cdk4,1
2700029M09Rik,Chchd3,1
2700029M09Rik,Cxxc1,1
2700029M09Rik,Ddx39,1
2700029M09Rik,Dnajc2,1
2700029M09Rik,Ecd,1
2700029M09Rik,Eif2b5,1
2700029M09Rik,Eif4a3,1
2700029M09Rik,Eif5a,1
2700029M09Rik,Eif5b,1
2700029M09Rik,Eprs,1
2700029M09Rik,Esf1,1
2700029M09Rik,Exosc9,1
2700029M09Rik,Fkbp8,1
2700029M09Rik,Gmnn,1
2700029M09Rik,Gnl3,1
2700029M09Rik,H2afx,1
2700029M09Rik,Ilf3,1
2700029M09Rik,Kars,1
2700029M09Rik,L3mbtl2,1
2700029M09Rik,Larp7,1
2700029M09Rik,Lrpprc,1
2700029M09Rik,Lsm6,1
2700029M09Rik,Mars,1
2700029M09Rik,Mbd3,1
2700029M09Rik,Mybbp1a,1
2700029M09Rik,Nme1,1
2700029M09Rik,Nol11,1
2700029M09Rik,Nup62,1
2700029M09Rik,Pa2g4,1
2700029M09Rik,Pabpc4,1
2700029M09Rik,Phb2,1
2700029M09Rik,Phf5a,1
2700029M09Rik,Pin1,1
2700029M09Rik,Ppid,1
2700029M09Rik,Prdx3,1
2700029M09Rik,Prmt1,1
2700029M09Rik,Prmt7,1
2700029M09Rik,Psmc1,1
2700029M09Rik,Psmc3,1
2700029M09Rik,Pus7,1
2700029M09Rik,Rai12,1
2700029M09Rik,Rbm25,1
2700029M09Rik,Rbm3,1
2700029M09Rik,Rbmxl1,1
2700029M09Rik,Ruvbl1,1
2700029M09Rik,Snrnp70,1
2700029M09Rik,Srsf10,1
2700029M09Rik,Srsf3,1
2700029M09Rik,Srsf7,1
2700029M09Rik,Ssrp1,1
2700029M09Rik,Strap,1
2700029M09Rik,Supt16h,1
2700029M09Rik,Suv39h2,1
2700029M09Rik,Syncrip,1
2700029M09Rik,Tbp,1
2700029M09Rik,Tcerg1,1
2700029M09Rik,Trim28,1
2700029M09Rik,Uqcc,1
