EndNodes_1,EndNodes_2,Weight
Ang,Chst12,1
Ang,Col4a4,1
Ang,Enpp2,1
Ang,Fam114a1,1
Ang,Ikbip,1
Ang,Ndn,1
Ang,Pgcp,1
Ang,Ptgis,1
Ang,Rnase4,1
Ang,Sulf1,1
Ang,Tmed3,1
Ank,Ogfod1,1
Ank,Smarcal1,1
Ank,Stat5b,1
Ank,Tfb2m,1
Ankrd1,C130080G10Rik,1
Ankrd1,Csrp3,1
Ankrd1,Doc2g,1
Ankrd1,Fam78a,1
Ankrd1,Lmod2,1
Ankrd1,Mb,1
Ankrd1,Myh6,1
Ankrd1,Myl1,1
Ankrd1,Mylk3,1
Ankrd1,Myoz2,1
Ankrd1,Nppb,1
Ankrd1,Obscn,1
Ankrd1,Sln,1
Ankrd1,Smpx,1
Ankrd1,Tnni3,1
Ankrd1,Tnnt2,1
Ankrd1,Trdn,1
Ankrd1,Trim63,1
Ankrd32,Drosha,1
Ankrd40,Bmi1,1
Ankrd40,Cul3,1
Ankrd52,Inppl1,1
Ankrd9,Ppargc1a,1
Anks6,Creb3l1,1
Anks6,Eda,1
Anks6,Sulf1,1
Ano5,E2f8,1
Ano5,Kcnq1,1
Ano5,Klhl31,1
Antxr1,Gli2,1
Antxr1,Loxl3,1
Antxr1,Twist2,1
Antxr1,Vgll3,1
Apbb1,Bcs1l,1
Apbb1,Bola3,1
Apbb1,Dynll2,1
Apbb1,Mrpl16,1
Apbb1,Mrps31,1
Apbb1,Mta1,1
Apbb1,Naa15,1
Apbb1,Ndufaf1,1
Apbb1,Nfs1,1
Apbb1,Prdx3,1
Apbb1,Pstk,1
Apbb1,Timm10,1
Apbb1,Trmt5,1
Apbb1,Zfand1,1
Apbb1ip,Creb3l1,1
Apbb1ip,Dact1,1
Apbb1ip,Eda,1
Apbb1ip,Egfr,1
Apbb1ip,Gli2,1
Apbb1ip,Nrip1,1
Apbb1ip,Twist2,1
Aplnr,Nepn,1
Aplnr,Sox17,1
Apol10b,Il2rg,1
Apoo,Chchd3,1
Apoo,Mrpl12,1
Apoo,Phb,1
Apool,Supv3l1,1
Aqp1,Il2rg,1
Aqp1,Zfp366,1
Aqp7,Cd36,1
Aqp7,Il2rg,1
Aqp7,Nepn,1
Aqp7,Pparg,1
Ar,Arhgef40,1
Ar,Arsb,1
Ar,B3gnt9-ps,1
Ar,C1qtnf7,1
Ar,Cercam,1
Ar,Col4a3,1
Ar,Col5a1,1
Ar,Cyp27a1,1
Ar,Dact1,1
Ar,Dram1,1
Ar,Dtx4,1
Ar,E030003E18Rik,1
Ar,Eda,1
Ar,Egfr,1
Ar,Gli2,1
Ar,Glt8d2,1
Ar,Gpr153,1
Ar,Gxylt2,1
Ar,Igsf10,1
Ar,Igsf8,1
Ar,Islr,1
Ar,Larp6,1
Ar,Lrp1,1
Ar,Lrrc17,1
Ar,Mir125b-1,1
Ar,Mrc2,1
Ar,Numbl,1
Ar,Pdgfra,1
Ar,Ptgis,1
Ar,Rap2a,1
Ar,Sec16b,1
Ar,Srpx2,1
Ar,Tnxb,1
Ar,Twist2,1
Ar,Ubtd2,1
Ar,Ust,1
Ar,Vps37d,1
Arap1,Ddr2,1
Arap1,Sh3pxd2b,1
Arap3,Ctla2a,1
Arap3,Dll4,1
Arap3,Erg,1
Arf4,Camk2n1,1
Arf4,Chst12,1
Arf4,Ctsz,1
Arf4,ERCC-00009,-1
Arf4,Mxra8,1
Arf4,Ostc,1
Arf4,Rrbp1,1
Arfgap3,Sulf1,1
Arfgef2,Tsfm,1
Arhgap18,Bcl6b,1
Arhgap31,Itga6,1
Arhgef15,Cd38,1
Arhgef15,Dll4,1
Arhgef15,Gbp4,1
Arhgef15,Kdr,1
Arhgef15,Mcf2l,1
Arhgef15,Prkch,1
Arhgef15,S1pr1,1
Arhgef15,Sigirr,1
Arhgef40,Col1a1,1
Arhgef40,Eda,1
Arhgef40,Fam129a,1
Arl3,Kank2,1
Arl3,Ptov1,1
Arsb,Eda,1
Arsb,Gli2,1
Arsj,Chrd,1
Arsj,Cmklr1,1
Art1,Hfe2,1
Ascc1,Camta1,1
Ascc1,Eci2,1
Ascc1,Fam96a,1
Ascc1,Mrpl2,1
Asnsd1,Ptcd3,1
Asphd2,Twist2,1
Atf5,Ccdc48,1
Atf5,Cmklr1,1
Atf5,Col4a3,1
Atf5,Col5a1,1
Atf5,Fam20c,1
Atf5,Pvrl1,1
Atf5,Srm,1
Atf5,Srpx2,1
Atf6,Heatr5b,1
Atf6,Klhl12,1
Atf6,Mast2,1
Atf6,Prkrir,1
Atf6,Psmg1,1
Atf6,Ube2d1,1
Atg16l1,Cnot1,1
Atg16l1,Srf,1
Atg16l1,Trp53inp2,1
Atg4d,Inppl1,1
Atg9b,Tal1,1
Athl1,Dact1,1
Atp1a2,Sox18,-1
Atp5a1,Sod2,1
Atp5b,Gapdh,1
Atp5c1,Chchd3,1
Atp5c1,Esrra,1
Atp5c1,Mrpl12,1
Atp5c1,Sod2,1
Atp5d,Mrpl12,1
Atp5d,Ndufa13,1
Atp5d,Sod2,1
Atp5e,Mrpl12,1
Atp5f1,Ndufa13,1
Atp5f1,Sod2,1
Atp5g1,Pdcd5,1
Atp5g3,Esrra,1
Atp5g3,Sod2,1
Atp5h,Chchd2,1
Atp5j2,Chchd2,1
Atp5k,Pdcd5,1
Atp5o,Mrpl12,1
Atp5o,Sod2,1
Atp5sl,Bak1,1
Atp6v0a1,Supv3l1,1
Atp6v1d,Chchd3,1
Atp6v1d,Mrpl12,1
Atxn2,Ift172,1
Auh,Cars2,1
Auh,Clasp1,1
Auh,Pcgf5,1
Auh,Ubl4,1
Axl,Ddr2,1
B230312A22Rik,Cpeb3,1
B3gnt3,Plcb1,1
B3gnt3,Prkch,1
B3gnt9-ps,Col1a1,1
B3gnt9-ps,Ddr2,1
B3gnt9-ps,Eda,1
B3gnt9-ps,Egfr,1
B3gnt9-ps,Fgfr1,1
B3gnt9-ps,Foxp2,1
B3gnt9-ps,Gas1,1
B3gnt9-ps,Gli2,1
B3gnt9-ps,Mir125b-1,1
B3gnt9-ps,Ndn,1
B3gnt9-ps,Nupr1,1
B3gnt9-ps,Pdgfra,1
B3gnt9-ps,Sec16b,1
B3gnt9-ps,Tcf21,1
B3gnt9-ps,Twist2,1
B930041F14Rik,Dap,1
B930041F14Rik,Sulf1,1
BC002163,Sod2,1
BC003965,Esrra,1
BC020535,Ctla2a,1
BC020535,Kdr,1
BC020535,Mcf2l,1
BC020535,Prkch,1
BC020535,S1pr1,1
BC020535,Sox18,1
BC100451,Chrd,1
BC100451,Scara5,1
Bag3,Ube2d1,1
Bag6,Cnot1,1
Bak1,Hsbp1l1,1
Bak1,Obscn,1
Bckdhb,Nol3,1
Bcl6,Casc4,1
Bcl6,Evc2,1
Bcl6b,Cyyr1,1
Bcl6b,Lyn,1
Bcl6b,Mfng,1
Bcl6b,Zfp366,1
Bcs1l,Mta1,1
Bdh2,Mfap4,1
Bdh2,Osr1,1
Bean1,Cmklr1,1
Bicc1,Col1a1,1
Bicc1,Dcn,1
Bicc1,Foxp2,1
Bicc1,Gas1,1
Bicc1,Pdgfra,1
Bicc1,Serpinf1,1
Bicc1,Serping1,1
Bicc1,Tcf21,1
Bicc1,Twist2,1
Bik,Irx3,1
Bik,Rps6ka2,1
Bmi1,Ift172,1
Bmi1,Iqsec2,1
Bmi1,Opa1,1
Bmi1,Smarcal1,1
Bmi1,Tom1l2,1
Bmi1,Zfp91,1
Bmp1,Egfr,1
Bmp10,Hhatl,1
Bmp10,Ogdhl,1
Bmp3,Cacna2d2,1
Bmp3,Lmod2,1
Bmp3,Nr0b2,1
Bmp3,Tmem116,1
Bmp3,Ung,1
Bmper,Rab39b,1
Bmyc,Rpl22l1,1
Bnc2,Ifi205,1
Bnc2,Scara5,1
Bola3,Mrpl12,1
Bola3,Prdx3,1
Bri3bp,Vldlr,1
Brp44,Prdx3,1
Brp44l,Coq7,1
Brp44l,Ndufa13,1
Brwd1,Cdc34,1
Brwd1,Nrd1,1
Btnl9,Il2rg,1
Btnl9,Nos2,1
C030006K11Rik,Chd6,1
C030037D09Rik,Zfp697,1
C130074G19Rik,Hhex,1
C130074G19Rik,Tal1,1
C1qtnf2,Ebf2,1
C1qtnf2,Pid1,1
C1qtnf2,Rbms3,1
C1qtnf6,Creb3l1,1
C1qtnf6,Egfr,1
C1qtnf6,Fbn1,1
C1qtnf7,Ddr2,1
C1qtnf7,Larp6,1
C1qtnf7,Nupr1,1
C1qtnf7,Pdgfra,1
C1qtnf7,Sec16b,1
C1qtnf9,Il2rg,1
C1qtnf9,Zfp366,1
C1ra,Cebpb,1
C1ra,Gas1,1
C1ra,Ndn,1
C1ra,Serping1,1
C1ra,Tcf21,1
C1s,Ebf2,1
C1s,Nfatc4,1
C1s,Ngf,1
C230091D08Rik,Hif1an,1
C3,Ccdc83,1
C3,Gpr133,1
C3,Itga11,1
C3,Larp6,1
Cacna1c,Hopx,1
Cacna2d2,Esrrg,1
Camk2n1,Ndn,1
Camta1,Mrpl44,1
Cand2,Stau2,1
Cap2,Fgf1,1
Car7,Nos2,1
Car7,Thrsp,1
Carns1,Ppargc1a,1
Cars2,Cpeb3,1
Cars2,Ecsit,1
Casc4,Zfp703,1
Casq2,Ybx2,1
Casz1,Lrrc3b,1
Casz1,Mamstr,1
Casz1,Myzap,1
Casz1,Pkp4,1
Cav1,Cav2,1
Cav1,Cd93,1
Cav1,Efnb2,1
Cav3,Pcgf5,1
Cav3,Ppara,1
Cav3,Usp13,1
Cbr3,Twist1,1
Cbr4,Cpeb3,1
Cbr4,Esrrg,1
Cbx5,Slc25a17,1
Ccdc141,Hopx,1
Ccdc48,Sulf1,1
Ccdc58,Cul3,1
Ccdc69,Murc,1
Ccdc69,S100a1,1
Ccdc8,Fam129a,1
Ccdc83,Larp6,1
Ccdc90b,Cdk5rap3,1
Ccng1,Cpeb3,1
Ccng1,Ppara,1
Ccni,Zbtb20,1
Cd276,Zfp592,1
Cd300lg,Cd38,1
Cd300lg,Dll4,1
Cd300lg,Gbp4,1
Cd300lg,Kdr,1
Cd300lg,Sdpr,1
Cd300lg,Sigirr,1
Cd302,Cebpd,1
Cd302,Ndn,1
Cd36,Emp3,-1
Cd36,Nepn,1
Cd36,Pitpnc1,1
Cd36,Ptprr,1
Cd36,Rcn3,-1
Cd36,Thrsp,1
Cd38,Cdh5,1
Cd38,Clec1a,1
Cd38,Ctla2b,1
Cd38,Cyyr1,1
Cd38,Egfl7,1
Cd38,Eltd1,1
Cd38,Emcn,1
Cd38,F11r,1
Cd38,Fli1,1
Cd38,Flt1,1
Cd38,Fnbp1l,1
Cd38,Gbp4,1
Cd38,Gimap5,1
Cd38,Gimap6,1
Cd38,Gimap8,1
Cd38,Ifi44,1
Cd38,Inpp5d,1
Cd38,Kdr,1
Cd38,Mir126,1
Cd38,Mmrn2,1
Cd38,Myct1,1
Cd38,Podxl,1
Cd38,Ppm1h,1
Cd38,Ppp1r16b,1
Cd38,Ptprb,1
Cd38,Rasgrp3,1
Cd38,Rassf9,1
Cd38,Robo4,1
Cd38,S1pr1,1
Cd38,Sh2d3c,1
Cd38,She,1
Cd38,Sigirr,1
Cd38,Sox18,1
Cd38,Tes,1
Cd38,Tgtp2,1
Cd38,Thsd1,1
Cd38,Tie1,1
Cd38,Tnfrsf10b,1
Cd38,Tspan13,1
Cd38,Ushbp1,1
Cd38,Wscd1,1
Cd80,Kcp,1
Cd80,Nova1,1
Cdc14b,Habp4,1
Cdc34,Cnot1,1
Cdc34,Ift172,1
Cdh13,Fzd6,1
Cdh13,Lmo7,1
Cdh13,Magi1,1
Cdh13,Palmd,1
Cdh13,Parvb,1
Cdh13,Pkp4,1
Cdh13,Stap2,1
Cdh13,Unc45b,1
Cdh5,Dll4,1
Cdh5,Kdr,1
Cdh5,Prkch,1
Cdh5,S1pr1,1
Cdh5,Sox18,1
Cdk20,Nfix,1
Cdk5rap3,Eri3,1
Cdk5rap3,Mettl1,1
